id,votes,pref,value
1845988787,"['1-1', '1-2', '1-5', '1-4', '1-3']",0,1
1850574707,"['1-2', '1-3', '1-5', '1-4', '1-1']",0,1
1857294767,"['1-3', '1-5', '1-2', '1-1', '1-4']",0,1
1871601720,"['1-3', '1-5', '1-4', '1-1', '1-2']",0,1
1874615343,"['1-3', '3-3', '1-4', '3-2', '3-1']",0,1
1882174766,"['1-2', '1-4', '1-1', '1-3', '1-5']",0,1
1897311787,"['1-2', '1-5', '1-3', '1-4', '1-1']",0,1
1947147025,"['1-3', '1-1', '1-4', '1-5', '1-2', '3-3', '3-1', '3-2']",0,1
1963320937,"['1-3', '1-4', '1-5', '1-1', '1-2']",0,1
1965761647,"['1-3', '1-4', '3-2', '6-1', '2-1']",0,1
1966973082,"['1-2', '1-4', '1-1', '1-3', '1-5']",0,1
1975400508,"['1-2', '1-5', '1-3', '1-1', '1-4']",0,1
2049059470,"['1-2', '1-1', '1-4', '1-5', '4-1']",0,1
2079147908,"['1-3', '1-1', '1-5', '1-2', '1-4']",0,1
2091217394,"['1-2', '1-3', '3-1', '1-5', '1-1']",0,1
2097980930,"['1-3', '1-1', '1-4', '1-5', '1-2']",0,1
42419409,"['4-5', '4-4', '4-1', '4-3', '4-2']",0,1
73563801,"['7-1', '7-2', '4-4', '4-1', '6-2']",0,1
153359773,"['4-5', '4-2', '4-3', '4-4', '4-1']",0,1
176938561,"['5-2', '6-2', '7-2', '8-2', '4-1']",0,1
267078393,"['7-1', '7-2', '8-2', '1-4', '1-2']",0,1
270365229,"['1-5', '1-4', '1-1', '1-3', '1-2', '3-1', '3-3', '3-2']",0,1
313226306,"['7-1', '7-2', '2-1', '6-1', '8-1']",0,1
324881971,"['4-5', '1-3', '3-2', '1-1', '3-3']",0,1
324940545,"['1-5', '3-1', '7-2', '7-1', '6-1']",0,1
339704975,"['1-5', '1-4', '1-2', '1-3', '1-1']",0,1
341215240,"['2-2', '4-4', '7-2', '8-2', '5-2']",0,1
348298948,"['5-2', '1-2', '5-1', '8-2', '8-1']",0,1
357475554,"['4-5', '5-1', '7-1', '6-1', '2-1']",0,1
385890891,"['4-5', '4-1', '4-4', '4-3', '4-2']",0,1
397367296,"['7-2', '7-1', '6-1', '5-1', '4-2']",0,1
419445278,"['6-2', '6-1', '2-2', '4-5', '4-3']",0,1
426522382,"['4-5', '4-2', '4-1', '1-1', '1-2']",0,1
470853717,"['5-2', '4-1', '7-2', '8-2', '1-4']",0,1
489083920,"['1-5', '1-4', '1-1', '1-2', '1-3', '5-1', '5-2', '8-1', '8-2', '7-1', '7-2', '4-2', '4-3', '4-1', '4-4', '4-5', '6-2', '6-1', '2-2', '2-1', '3-1', '3-3', '3-2']",0,1
497278062,"['1-5', '1-4', '1-1', '1-2', '1-3']",0,1
