id,votes,pref,value
19778032,"['10-1', '10-3', '10-2', '10-4', '10-5', '9-2', '9-1', '9-3']",0,1.0
51129330,"['10-1', '10-4', '10-2', '9-2', '9-1', '5-2', '5-1', '4-2', '4-1', '3-1']",0,1.0
66493867,"['10-1', '10-4', '10-3', '10-5', '10-2', '9-1', '9-3', '9-2', '3-1', '3-3', '3-2', '4-1', '4-2', '5-1', '5-2', '6-1', '6-4', '6-3', '6-5', '6-2', '2-1', '2-2', '11-1', '7-1', '7-4', '7-3', '7-5', '7-2', '8-1', '8-2', '1-1', '1-2']",0,1.0
95887314,"['10-1', '9-3', '9-2', '9-1', '4-1', '4-2', '3-3', '3-1', '3-2', '5-1', '5-2', '10-4', '10-3', '10-5', '10-2', '6-1', '6-4', '6-3', '6-5', '6-2', '11-1', '2-1', '2-2', '1-2', '1-1', '8-2', '8-1', '7-2', '7-5', '7-3', '7-4', '7-1']",0,1.0
110076948,"['10-1', '10-2', '10-3', '10-4', '10-5', '2-1', '2-2']",0,1.0
121870649,"['10-1', '9-2', '10-3', '10-5', '10-4', '10-2']",0,1.0
126097926,"['10-1', '9-2', '10-2', '9-1', '10-5']",0,1.0
128984606,"['10-1', '10-2', '10-3', '10-5', '10-4', '9-2', '9-3', '9-1', '11-1', '1-2', '1-1', '3-2', '3-3', '3-1', '4-2', '4-1', '5-2', '5-1', '2-2', '2-1', '6-2', '6-4', '6-5', '6-3', '6-1', '7-4', '7-2', '7-5', '7-3', '7-1', '8-2', '8-1']",0,1.0
129168996,"['10-1', '6-4', '10-2', '7-4', '9-1', '5-2', '7-5', '10-4', '10-5']",0,1.0
132854285,"['10-1', '10-2', '9-1', '10-4', '10-5', '10-3', '9-2', '9-3', '7-2', '7-5']",0,1.0
192603168,"['10-1', '10-2', '10-3', '10-4', '9-1', '9-2', '9-3', '10-5']",0,1.0
195721786,"['10-1', '10-4', '10-5', '10-2', '10-3']",0,1.0
197300315,"['10-1', '10-2', '10-5', '10-4', '10-3', '9-2', '9-1', '9-3', '4-1', '4-2', '11-1', '3-1', '3-2', '3-3', '1-1', '1-2', '5-1', '5-2', '6-1', '6-4', '6-5', '6-2', '6-3', '7-3', '7-2', '7-5', '7-4', '7-1', '8-2', '8-1', '2-1', '2-2']",0,1.0
200807807,"['10-1', '10-2', '10-4', '10-3', '10-5']",0,1.0
201831546,"['10-1', '9-3', '10-3', '3-2', '9-1']",0,1.0
250013574,"['10-1', '10-3', '10-5', '10-4', '10-2']",0,1.0
256377278,"['10-1', '10-3', '7-4', '11-1', '6-3']",0,1.0
279177868,"['10-1', '10-2', '10-4', '10-5', '10-3']",0,1.0
289084030,"['10-1', '10-2', '10-4', '10-5', '6-4']",0,1.0
313047766,"['10-1', '10-2', '10-3', '10-4', '10-5']",0,1.0
331681369,"['10-1', '10-2', '10-4', '10-5', '10-3', '9-2', '9-1', '9-3', '2-2', '2-1']",0,1.0
344440796,"['10-1', '10-3', '10-5', '10-4', '10-2']",0,1.0
345856161,"['10-1', '9-2', '9-3', '6-5', '10-3']",0,1.0
377177814,"['10-1', '10-2', '10-5', '10-4', '10-3', '9-2', '9-1', '9-3']",0,1.0
378976149,"['10-1', '10-3', '10-2', '7-2', '6-1', '5-2', '6-5', '6-4']",0,1.0
382099333,"['10-1', '10-2', '10-5', '10-3', '10-4']",0,1.0
402640108,"['10-1', '10-5', '10-4', '10-2', '10-3']",0,1.0
410231718,"['10-1', '9-1', '9-2', '9-3', '10-4', '10-5', '10-2', '10-3']",0,1.0
426634768,"['10-1', '4-1', '4-2', '10-2', '7-4']",0,1.0
435129609,"['10-1', '7-2', '9-2', '8-1', '5-2']",0,1.0
442524652,"['10-1', '10-2', '10-4', '10-5', '10-3', '9-1', '9-3', '9-2']",0,1.0
457947474,"['10-1', '10-3', '9-3', '9-2', '10-4', '10-5', '10-2', '9-1']",0,1.0
490136746,"['10-1', '9-2', '9-1', '9-3', '10-2']",0,1.0
494392777,"['10-1', '9-2', '9-1', '10-2', '10-4']",0,1.0
515848053,"['10-1', '10-2', '10-3', '9-1', '9-2']",0,1.0
534745398,"['10-1', '10-2', '10-5', '9-2', '9-1', '9-3', '10-4', '10-3']",0,1.0
556256351,"['10-1', '10-2', '10-3', '10-4', '10-5', '9-1', '9-3', '9-2', '4-1', '4-2']",0,1.0
591852117,"['10-1', '10-2', '10-3', '9-1', '9-2', '9-3', '10-5', '10-4', '3-1', '3-2', '3-3', '5-1', '5-2', '1-1', '1-2', '4-1', '4-2', '2-1', '2-2', '11-1', '6-5', '6-1', '6-2', '6-3', '6-4', '8-1', '8-2', '7-4', '7-5', '7-1', '7-3', '7-2']",0,1.0
601602869,"['10-1', '10-2', '10-3', '10-4', '10-5']",0,1.0
636193271,"['10-1', '10-2', '10-3', '10-4', '10-5', '9-2', '9-1', '9-3']",0,1.0
720970704,['10-1'],0,1.0
731641165,"['10-1', '10-2', '10-3', '10-4', '10-5']",0,1.0
800732018,"['10-1', '10-2', '10-3', '10-4', '10-5', '9-2', '9-1', '9-3', '4-2', '4-1', '11-1', '5-2', '5-1', '2-2', '2-1', '3-2', '3-1', '3-3', '6-4', '6-2', '6-1', '6-3', '6-5', '7-4', '7-2', '7-1', '7-3', '7-5', '8-2', '8-1', '1-2', '1-1']",0,1.0
833091158,"['10-1', '10-2', '10-5', '9-1', '9-2']",0,1.0
834859451,"['10-1', '9-2', '10-5', '9-3', '9-1', '10-3', '10-4', '10-2', '5-2', '3-2', '5-1', '3-3', '3-1']",0,1.0
895056137,"['10-1', '9-1', '10-4', '10-2', '10-3']",0,1.0
903805182,"['10-1', '10-2', '10-4', '9-1', '9-2']",0,1.0
912717879,"['10-1', '10-5', '10-4', '10-2', '10-3']",0,1.0
945349019,"['10-1', '10-4', '7-1', '7-2', '10-2']",0,1.0
945943358,"['10-1', '10-2', '10-3', '10-5', '10-4']",0,1.0
951220469,"['10-1', '10-2', '10-4', '10-5', '10-3']",0,1.0
952227872,"['10-1', '9-1', '3-1', '6-4', '7-4']",0,1.0
1020089385,"['10-1', '10-4', '10-5', '10-2', '10-3']",0,1.0
1022362189,"['10-1', '10-2', '10-4', '10-5', '10-3', '9-2', '9-1', '9-3']",0,1.0
1097558637,"['10-1', '10-5', '10-2', '9-1', '9-3', '9-2', '10-3', '8-1', '8-2']",0,1.0
1102848609,"['10-1', '10-3', '7-2', '11-1', '7-3']",0,1.0
1117680209,"['10-1', '10-2', '10-4', '10-3', '10-5']",0,1.0
1135579336,"['10-1', '10-3', '10-2', '10-5', '10-4']",0,1.0
1147153738,"['10-1', '10-2', '10-3', '10-4', '10-5', '9-1', '9-3', '9-2']",0,1.0
1202751536,"['10-1', '10-2', '10-4', '10-5', '10-3']",0,1.0
1211490015,"['10-1', '10-2', '10-3', '10-5', '10-4', '9-2', '9-1', '9-3']",0,1.0
1216602736,"['10-1', '10-5', '10-4', '10-3', '2-2', '10-2', '7-5', '7-3', '9-1', '9-2']",0,1.0
1217173952,"['10-1', '10-5', '10-2', '10-4', '10-3', '6-1', '6-5', '6-4', '5-1', '5-2']",0,1.0
