id,votes,pref,value
1311714383,"['1-4-2', '1-4-5', '1-4-1', '1-4-3', '1-4-4', '1-7-1', '1-7-2', '1-6-1', '1-6-2', '1-8-1', '1-8-2', '1-5-1', '1-5-2', '1-2-1', '1-2-2', '1-1-5', '1-1-1', '1-1-3', '1-1-4', '1-1-2']",0,1
1313063849,"['1-4-2', '1-4-3', '1-4-4', '1-2-1', '1-6-1']",0,1
1339172096,"['1-4-4', '1-4-1', '1-4-5', '1-4-3', '1-4-2']",0,1
1416684215,"['1-4-1', '1-4-5', '1-4-3', '1-4-4', '1-4-2']",0,1
1421049662,"['1-4-2', '1-4-1', '1-4-4', '1-6-1', '1-6-2']",0,1
1423053227,"['1-4-4', '1-4-1', '1-4-5', '1-4-3', '1-4-2']",0,1
1425149820,"['1-4-4', '1-4-5', '1-4-1', '1-6-1', '1-4-2']",0,1
1462535092,"['1-4-4', '1-4-2', '1-4-5', '1-4-1', '1-4-3']",0,1
1479238124,"['1-4-1', '1-4-4', '1-4-5', '1-4-2', '1-4-3']",0,1
1486058749,"['1-4-4', '1-1-2', '1-4-5', '1-1-3', '1-6-1', '1-6-2', '1-2-1', '1-2-2', '1-4-3', '1-1-1', '1-1-5', '1-4-2', '1-4-1', '1-1-4', '1-3-1', '1-3-2', '1-3-3', '1-8-1', '1-8-2', '1-5-1', '1-5-2', '1-7-1', '1-7-2']",0,1
1528292664,"['1-4-4', '1-4-1', '1-4-5', '1-4-3', '1-4-2']",0,1
1545543729,"['1-4-2', '1-7-1', '1-7-2', '1-6-2', '1-4-4']",0,1
1546469704,"['1-4-3', '1-4-1', '1-4-2', '1-6-1', '1-6-2']",0,1
1572757394,"['1-4-1', '1-4-5', '1-4-4', '1-4-2', '1-4-3']",0,1
1578186386,"['1-4-4', '1-4-5', '1-4-2', '1-4-3', '1-4-1']",0,1
1602456258,"['1-4-1', '1-4-5', '1-4-4', '1-4-2', '1-4-3', '1-7-1', '1-7-2', '1-5-1', '1-5-2', '1-6-1', '1-6-2', '1-8-1', '1-8-2', '1-2-1', '1-3-1', '1-2-2', '1-3-2', '1-3-3', '1-1-3', '1-1-2', '1-1-5', '1-1-1', '1-1-4']",0,1
1626190543,"['1-4-3', '1-4-4', '1-4-5', '1-4-2', '1-4-1']",0,1
1642767586,"['1-4-1', '1-3-1', '1-1-5', '1-1-4', '1-5-1']",0,1
1646516604,"['1-4-4', '1-4-1', '1-4-2', '1-4-3', '1-4-5']",0,1
1648049200,"['1-4-1', '1-4-3', '1-4-4', '1-4-2', '1-4-5']",0,1
1662055666,"['1-4-2', '1-4-1', '1-4-5', '1-4-3', '1-4-4']",0,1
1666423503,"['1-4-4', '1-4-3', '1-4-1', '1-4-2', '1-4-5', '1-1-5', '1-1-3', '1-2-1']",0,1
1698231079,"['1-4-2', '1-4-4', '1-4-1', '1-4-5', '1-4-3']",0,1
1753761068,"['1-4-4', '1-4-5', '1-4-3', '1-4-2', '1-4-1', '1-8-1', '1-8-2', '1-5-1', '1-5-2', '1-7-1', '1-6-2', '1-7-2', '1-6-1', '1-1-5', '1-1-2', '1-1-3', '1-1-1', '1-1-4', '1-2-2', '1-3-3', '1-3-2', '1-2-1', '1-3-1']",0,1
1766774437,"['1-4-1', '1-4-2', '1-4-4', '1-4-5', '1-4-3']",0,1
1769692132,"['1-4-1', '1-4-4', '1-4-5', '1-4-3', '1-4-2']",0,1
1825847030,"['1-4-1', '1-4-4', '1-4-2', '1-4-3', '1-4-5', '1-5-2', '1-5-1', '1-7-2', '1-7-1', '1-6-2', '1-6-1', '1-8-2', '1-8-1', '1-1-5', '1-1-2', '1-1-4', '1-1-3', '1-1-1', '1-2-2', '1-2-1', '1-3-2', '1-3-3', '1-3-1']",0,1
1833589171,"['1-4-2', '1-4-1', '1-4-5', '1-4-4', '1-4-3', '1-1-3']",0,1
1858396270,"['1-4-4', '1-4-5', '1-4-2', '1-4-3', '1-4-1']",0,1
1863043168,"['1-4-2', '1-4-3', '1-4-5', '1-4-4', '1-4-1']",0,1
1876385666,"['1-4-1', '1-4-4', '1-4-5', '1-4-2', '1-4-3']",0,1
1882598554,"['1-4-2', '1-4-1', '1-4-3', '1-4-5', '1-4-4']",0,1
1886648662,"['1-4-1', '1-4-5', '1-4-4', '1-4-2', '1-4-3']",0,1
1899122739,"['1-4-3', '1-4-4', '1-3-2', '1-3-3', '1-8-2']",0,1
1905387857,"['1-4-4', '1-4-5', '1-4-1', '1-4-3', '1-4-2', '1-5-1', '1-5-2', '1-6-1', '1-6-2']",0,1
1920080394,"['1-4-4', '1-4-2', '1-4-3', '1-4-5', '1-4-1', '1-5-2', '1-5-1']",0,1
1990097406,"['1-4-4', '1-4-2', '1-4-3', '1-4-1', '1-4-5']",0,1
2000966173,"['1-4-4', '1-4-1', '1-4-3', '1-4-5', '1-4-2']",0,1
2009547507,"['1-4-3', '1-4-1', '1-4-5', '1-4-2']",0,1
2010879017,"['1-4-4', '1-4-5', '1-4-3', '1-4-2', '1-4-1']",0,1
2099299792,"['1-4-1', '1-1-2', '1-8-2', '1-5-2', '1-7-2']",0,1
2099805392,"['1-4-2', '1-4-3', '1-4-5', '1-4-4', '1-4-1', '1-8-2', '1-8-1']",0,1
2141000324,"['1-4-1', '1-4-5', '1-4-4', '1-4-2', '1-4-3', '1-5-1', '1-5-2', '1-7-1', '1-7-2', '1-6-1', '1-6-2', '1-8-1', '1-8-2', '1-1-4', '1-1-5', '1-1-1', '1-1-2', '1-1-3', '1-2-1', '1-2-2', '1-3-1', '1-3-2', '1-3-3']",0,1
28924903,"['1-3-1', '1-3-3', '1-3-2', '1-1-4', '1-1-5']",0,1
39371793,"['1-3-3', '1-1-1', '1-4-5', '1-8-1', '1-5-1']",0,1
52105053,"['1-1-4', '1-1-1', '1-6-2', '1-7-1', '1-8-2', '1-4-2', '1-3-2', '1-2-1', '1-3-3', '1-4-4']",0,1
87513248,"['1-1-4', '1-1-1', '1-1-5', '1-1-3', '1-1-2', '1-3-1', '1-6-1']",0,1
135155015,"['1-3-2', '1-3-3', '1-3-1', '1-1-4', '1-1-3', '1-1-5', '1-1-1', '1-1-2']",0,1
143662835,"['1-1-2', '1-1-5', '1-1-1', '1-1-3', '1-1-4']",0,1
146039104,"['1-4-3', '1-4-2', '1-4-1', '1-4-4', '1-4-5']",0,1
171499258,"['1-1-4', '1-4-5', '1-4-4', '1-6-2', '1-6-1']",0,1
264807346,"['1-1-4', '1-1-3', '1-1-1', '1-1-5', '1-1-2']",0,1
269534159,"['1-3-1', '1-3-3', '1-3-2', '1-1-4', '1-1-2']",0,1
303164230,"['1-4-3', '1-4-5', '1-4-2', '1-4-1', '1-4-4']",0,1
318611830,"['1-1-4', '1-1-5', '1-1-1', '1-4-4', '1-4-1']",0,1
362484556,"['1-3-1', '1-3-2', '1-3-3', '1-1-4', '1-1-1', '1-1-5']",0,1
402761251,"['1-3-1', '1-1-1', '1-4-5', '1-3-3', '1-4-3']",0,1
431458815,"['1-3-3', '1-3-2', '1-3-1', '1-8-2', '1-8-1']",0,1
437466084,"['1-1-4', '1-1-1', '1-1-3', '1-1-2', '1-1-5']",0,1
447429285,"['1-3-1', '1-3-3', '1-3-2', '1-1-3', '1-4-5', '1-1-1']",0,1
516791023,"['1-1-4', '1-1-3', '1-1-2', '1-1-1', '1-1-5']",0,1
541020495,"['1-4-3', '1-4-5', '1-4-4', '1-4-2', '1-4-1']",0,1
574418677,"['1-3-3', '1-3-1', '1-1-3', '1-1-1', '1-3-2']",0,1
601066773,"['1-1-4', '1-1-3', '1-3-1', '1-1-2', '1-1-5']",0,1
655747296,"['1-3-3', '1-3-1', '1-3-2', '1-1-2', '1-1-5', '1-1-1', '1-1-3', '1-1-4', '1-2-1', '1-2-2']",0,1
689828301,"['1-3-3', '1-3-2', '1-3-1', '1-1-4', '1-1-3']",0,1
697657182,"['1-1-4', '1-1-5', '1-3-1', '1-1-3', '1-1-1']",0,1
700150417,"['1-3-1', '1-3-3', '1-1-1', '1-3-2', '1-1-4']",0,1
707249362,"['1-1-4', '1-4-2', '1-1-3', '1-5-2', '1-4-4']",0,1
731218363,"['1-3-3', '1-3-1', '1-3-2', '1-1-4', '1-1-3', '1-1-5', '1-1-1', '1-1-2']",0,1
740661442,"['1-1-4', '1-1-1', '1-1-3', '1-1-2', '1-1-5']",0,1
743420925,"['1-1-4', '1-1-3', '1-1-1', '1-1-2', '1-1-5']",0,1
794480336,"['1-3-1', '1-3-2', '1-3-3', '1-2-1', '1-1-4']",0,1
809100905,"['1-3-1', '1-3-2', '1-3-3', '1-1-5', '1-1-1']",0,1
811198689,"['1-3-3', '1-2-2', '1-5-1', '1-4-1', '1-1-1', '1-6-2', '1-7-1', '1-8-1']",0,1
819545902,"['1-3-3', '1-3-1', '1-3-2', '1-1-3', '1-1-4']",0,1
822690298,"['1-1-4', '1-2-2', '1-8-2', '1-5-2', '1-1-1']",0,1
891749324,"['1-3-3', '1-3-2', '1-3-1', '1-1-4', '1-4-5', '1-1-2', '1-1-3', '1-1-5', '1-1-1', '1-4-4', '1-4-3', '1-4-2', '1-4-1', '1-2-2', '1-2-1', '1-8-2', '1-8-1', '1-5-2', '1-5-1', '1-6-2', '1-6-1', '1-7-2', '1-7-1']",0,1
917327306,"['1-3-3', '1-1-3', '1-6-1', '1-5-1', '1-4-3']",0,1
922378729,"['1-1-4', '1-1-3', '1-1-5', '1-1-1', '1-1-2', '1-3-1', '1-3-2', '1-3-3', '1-6-1', '1-6-2', '1-2-1', '1-2-2', '1-7-1', '1-7-2', '1-8-1', '1-8-2', '1-5-1', '1-5-2', '1-4-1', '1-4-2', '1-4-4', '1-4-3', '1-4-5']",0,1
940881573,"['1-1-4', '1-3-3', '1-1-3', '1-1-5', '1-1-2', '1-1-1', '1-3-2', '1-3-1']",0,1
966249769,"['1-3-3', '1-3-2', '1-3-1', '1-1-1', '1-1-2']",0,1
995174654,"['1-3-1', '1-3-3', '1-3-2', '1-1-2', '1-1-4', '1-1-1', '1-1-5', '1-1-3']",0,1
1004507557,"['1-1-4', '1-1-2', '1-2-2', '1-3-2', '1-3-3', '1-1-3', '1-1-1', '1-1-5']",0,1
1043895605,"['1-3-1', '1-3-3', '1-3-2', '1-4-5', '1-4-1']",0,1
