id,votes,pref,value
572187042,"['8-4', '8-3', '8-1', '8-5', '8-2', '3-2', '3-1', '5-2', '5-1', '7-2', '7-1', '9-1']",0,1
606225952,"['5-2', '6-1', '8-5', '2-3', '2-1']",0,1
632462466,"['5-1', '6-1', '8-3', '8-1', '6-2']",0,1
634315690,"['8-4', '8-5', '8-3', '8-2', '8-1']",0,1
659476932,"['2-1', '2-3', '2-5', '2-2', '2-4']",0,1
720720544,"['8-4', '8-1', '8-3', '8-5', '8-2']",0,1
735416542,"['8-3', '8-4', '8-2', '8-1', '8-5']",0,1
749138104,"['8-4', '9-2', '8-1', '8-2', '8-3']",0,1
753595645,"['8-4', '8-2', '8-1', '8-3', '8-5']",0,1
777283339,"['2-5', '2-3', '2-2', '2-1', '2-4']",0,1
784357672,"['2-1', '2-5', '2-2', '2-4', '2-3']",0,1
797238813,"['2-5', '1-2', '5-1', '7-1', '8-2']",0,1
863641177,"['2-1', '2-5', '2-4', '2-3', '2-2']",0,1
940231109,"['5-1', '5-2', '3-2', '3-1', '8-3', '8-4', '8-2', '8-5', '8-1', '9-2']",0,1
946395991,"['8-4', '8-1', '8-3', '8-2', '8-5']",0,1
959983070,"['8-4', '8-2', '8-3', '3-2', '3-1']",0,1
986459824,"['5-1', '5-2', '6-2', '6-1', '8-3', '8-5', '8-1', '7-2', '7-1', '9-1']",0,1
996718867,"['7-1', '7-2', '4-1', '4-2', '9-3', '6-1', '9-1', '9-2', '6-2', '5-1', '5-2', '1-1', '1-2', '8-3', '2-3', '3-1', '3-2', '8-4', '8-5', '8-1', '2-4', '2-5', '2-1', '2-2', '8-2']",0,1
1003510186,"['2-1', '2-5', '2-3', '2-2', '2-4']",0,1
1004121818,"['2-1', '2-2', '2-3', '2-4', '2-5']",0,1
1012259297,"['8-4', '1-1', '8-5', '8-2', '3-1']",0,1
1024432102,"['2-1', '2-3', '8-3', '8-1', '3-1']",0,1
1042320431,"['2-1', '2-3', '3-1', '5-1', '8-1', '3-2', '5-2', '6-1', '6-2', '4-1', '4-2', '9-2', '1-1', '9-1', '1-2', '2-2', '2-5', '2-4', '8-3', '8-2', '9-3', '8-5', '7-1', '7-2', '8-4']",0,1
1087619557,"['6-1', '2-4', '2-2', '2-1', '2-3', '5-2', '2-5', '8-2', '8-1', '8-3']",0,1
1120695156,"['2-1', '2-4', '3-1', '6-1', '2-5']",0,1
1122373268,['8-4'],0,1
1127386113,"['2-5', '2-1', '2-3', '2-4', '2-2']",0,1
1202741582,"['8-4', '2-3', '8-3', '8-2', '8-5']",0,1
1240952359,"['2-5', '2-3', '2-4', '2-2', '2-1']",0,1
1277897593,"['5-1', '3-1', '3-2', '8-2', '8-1', '8-3', '8-5', '8-4']",0,1
1297252898,"['6-1', '6-2', '5-1', '5-2', '4-1', '4-2']",0,1
1297804738,"['8-4', '8-3', '8-2', '8-1', '8-5']",0,1
1301948853,"['5-1', '3-1', '3-2', '4-1', '4-2', '6-2', '6-1', '5-2']",0,1
1311802303,"['2-5', '2-2', '2-4', '2-3', '2-1']",0,1
1331945658,"['4-2', '3-2', '3-1', '1-2', '1-1']",0,1
1356990612,"['8-4', '8-2', '8-5', '8-3', '8-1']",0,1
1366286971,"['2-5', '2-3', '2-4', '2-2', '2-1']",0,1
1371335845,"['5-1', '3-2', '3-1', '9-2', '1-2', '8-4', '8-2', '8-5', '8-1', '5-2', '6-2', '4-2', '4-1', '2-4', '2-2', '2-1', '2-3', '2-5', '1-1', '6-1', '9-1', '9-3', '7-2', '7-1', '8-3']",0,1
1466224634,"['8-4', '8-5', '1-1', '2-4', '5-1']",0,1
1470567768,"['2-1', '2-5', '2-3', '3-1', '8-1']",0,1
1478978582,"['8-4', '8-2', '8-1', '8-3', '8-5', '3-1', '3-2', '7-2', '7-1']",0,1
1508100917,"['5-1', '5-2', '9-1', '6-2', '8-3']",0,1
1509822123,"['5-1', '6-2', '2-3', '2-5', '5-2']",0,1
1514386158,"['6-1', '6-2', '5-1', '5-2', '8-3', '8-4', '8-1', '8-5', '8-2', '3-1', '3-2']",0,1
1547052220,"['2-1', '2-3', '2-4', '2-2', '2-5']",0,1
1547587478,"['8-4', '8-5', '8-1', '8-2', '8-3']",0,1
1575523954,"['6-1', '6-2', '3-1', '3-2', '8-3', '8-5', '8-1', '8-4', '8-2', '5-1', '5-2', '1-1', '1-2', '7-1', '7-2', '9-3', '9-1', '9-2', '4-1', '4-2', '2-3', '2-5', '2-1', '2-4', '2-2']",0,1
1585111662,"['8-4', '2-5', '3-1', '5-2', '7-1']",0,1
1650345703,"['5-2', '5-1', '3-2', '3-1', '8-3', '8-5', '8-2', '8-1', '8-4']",0,1
1658796805,"['5-2', '6-2', '8-5', '8-3', '8-4', '3-1', '7-2', '7-1', '6-1']",0,1
1672704061,"['5-1', '5-2', '7-2', '7-1', '6-2']",0,1
1676674707,"['2-1', '2-5', '2-3', '4-1', '8-2']",0,1
1694531904,"['5-1', '6-2', '6-1', '5-2', '3-1', '3-2', '8-3', '8-4', '8-1', '8-2', '8-5', '4-1', '4-2']",0,1
1740782969,"['2-5', '3-1', '2-4', '8-5', '8-2', '8-4']",0,1
1788611817,"['2-5', '2-2', '8-4', '5-1', '8-3']",0,1
1829987436,"['2-3', '2-4', '2-2', '2-5', '2-1']",0,1
1855683248,"['2-1', '2-5', '2-4', '2-3', '2-2']",0,1
1866684248,"['5-1', '4-1', '8-3', '5-2', '4-2', '8-4', '8-5', '8-2', '3-2', '3-1', '2-4', '2-2', '1-2', '1-1', '6-2', '9-1', '6-1', '7-2', '2-5', '7-1', '8-1', '9-3', '2-3', '2-1', '9-2']",0,1
1891179554,"['8-4', '8-3', '3-2', '3-1', '1-2', '8-2', '8-5', '8-1', '1-1']",0,1
1914118348,"['2-1', '8-1', '2-2', '2-5', '2-4']",0,1
1917444114,"['8-4', '8-2', '8-1', '8-3', '8-5']",0,1
1931239324,"['5-1', '5-2', '9-2', '3-2', '6-1', '6-2', '1-2', '1-1', '9-3', '9-1', '3-1', '4-2', '4-1', '7-2', '7-1', '2-2', '2-3', '2-1', '2-4', '2-5', '8-1', '8-5', '8-4', '8-2', '8-3']",0,1
1938139988,"['8-4', '8-3', '1-1', '1-2', '6-2']",0,1
1940228413,"['8-4', '8-5', '8-2', '8-3', '8-1']",0,1
1942277620,"['5-1', '3-2', '3-1', '8-5', '8-2', '8-3', '8-1', '8-4', '1-2', '6-1', '6-2', '5-2', '9-2', '9-3', '9-1', '2-5', '2-1', '2-4', '2-3', '2-2', '4-1', '4-2', '7-1', '7-2', '1-1']",0,1
1960848430,"['5-2', '4-1', '6-2', '6-1', '3-1']",0,1
1997905822,"['6-1', '6-2', '5-1']",0,1
2008346032,"['5-1', '5-2', '8-5', '8-2', '8-4']",0,1
2010258181,"['8-4', '8-1', '8-2', '8-3', '8-5']",0,1
2016869795,"['2-1', '2-2', '2-5', '2-3', '2-4']",0,1
2017413871,"['8-4', '8-3', '3-1', '3-2', '8-1', '8-5', '8-2', '5-1', '5-2']",0,1
2062532934,"['8-3', '8-4', '8-5', '8-1', '8-2', '3-2', '3-1']",0,1
2117784942,"['8-4', '8-3', '8-2', '8-5', '8-1', '3-2', '3-1']",0,1
2143984124,"['6-2', '6-1', '2-4', '2-2', '2-3', '2-1']",0,1
19623092,"['6-2', '6-1', '2-5', '2-2', '2-1', '2-4', '2-3']",0,1
39834428,"['6-2', '6-1', '5-1', '5-2', '4-1']",0,1
43399700,"['2-4', '3-1', '6-2', '4-1', '8-3']",0,1
78362904,"['6-2', '3-1', '5-1', '8-3', '8-4']",0,1
88596273,"['2-4', '2-2', '2-5', '2-1', '2-3']",0,1
94661683,"['2-4', '2-5', '2-2', '2-1', '2-3']",0,1
124853986,"['6-2', '2-5', '3-1', '6-1', '1-2']",0,1
148699247,"['9-1', '8-3', '8-4', '7-1', '8-2']",0,1
156080287,"['6-2', '6-1', '5-1', '2-5', '3-1']",0,1
164750326,"['6-2', '8-3', '8-1', '5-1', '8-5']",0,1
177332311,"['6-2', '6-1', '9-2', '2-5', '8-1']",0,1
189721497,"['6-2', '6-1', '9-2', '9-1', '9-3']",0,1
201299584,"['6-2', '6-1', '3-1', '3-2', '9-1', '9-2']",0,1
223930457,"['2-4', '2-2', '2-3', '2-5', '2-1', '5-1', '4-2', '4-1', '5-2', '6-2', '6-1', '8-4', '8-2', '8-3', '8-5', '8-1']",0,1
232244610,"['2-4', '2-2', '6-2', '2-5', '2-3', '2-1']",0,1
272871093,"['6-2', '6-1', '8-3', '8-5', '8-2', '8-4', '8-1']",0,1
274509325,"['2-4', '2-5', '2-2', '2-3', '2-1']",0,1
